#OTU ID	HS0-LW-2-30	HS0-LW-2-30-0.005-rep1	HS0-LW-2-30-0.005-rep2	HS0-LW-2-30-0.005-rep3	HS0-LW-2-30-0.01-rep1	HS0-LW-2-30-0.01-rep2	HS0-LW-2-30-0.01-rep3	HS0-LW-2-30-0.05-rep1	HS0-LW-2-30-0.05-rep2	HS0-LW-2-30-0.05-rep3	HS0-LW-2-30-0.1-rep1	HS0-LW-2-30-0.1-rep2	HS0-LW-2-30-0.1-rep3	HS0-LW-2-30-0.2-rep1	HS0-LW-2-30-0.2-rep2	HS0-LW-2-30-0.2-rep3	HS0-LW-2-30-0.3-rep1	HS0-LW-2-30-0.3-rep2	HS0-LW-2-30-0.3-rep3	HS0-LW-2-30-0.4-rep1	HS0-LW-2-30-0.4-rep2	HS0-LW-2-30-0.4-rep3	HS0-LW-2-30-0.5-rep1	HS0-LW-2-30-0.5-rep2	HS0-LW-2-30-0.5-rep3
OTU_3229	923	3	2	3	8	11	11	40	40	40	89	98	95	178	189	193	260	291	265	374	352	337	462	442	471
OTU_323	643	2	7	7	4	2	4	36	29	23	66	75	67	133	138	126	191	195	180	263	255	267	326	315	311
OTU_3230	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0
OTU_3231	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0
OTU_3232	19	0	0	0	1	0	0	0	1	0	4	2	2	3	4	3	6	7	6	9	9	9	10	9	8
OTU_3233	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1
OTU_3234	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1
OTU_3235	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	1	2	0	1	1	1
OTU_3236	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1
OTU_3237	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0
OTU_3238	2	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0
OTU_3239	15	0	0	0	0	0	0	0	0	1	0	3	1	7	7	4	7	4	4	8	7	4	9	6	3
OTU_324	895	5	4	5	11	8	9	46	40	30	87	100	88	179	186	213	268	263	259	352	380	354	456	446	443
OTU_3240	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1
OTU_3241	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0
OTU_3242	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	2	2	1
OTU_3243	4	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	2	2	2	4	2	2	1	0
OTU_3244	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1
OTU_3245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0
OTU_3246	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1
OTU_3247	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	2	1	0
OTU_3248	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
OTU_3249	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3	3	1	1	1
OTU_325	644	1	2	4	8	5	4	47	22	39	57	69	58	126	136	132	179	185	198	244	231	253	323	312	320
OTU_3250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
OTU_3251	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
OTU_3252	4	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	1	1	0	4	2	0	3	1	1
OTU_3253	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
OTU_3254	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
OTU_3256	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU_3257	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_3258	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_3259	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_326	672	2	5	4	5	5	8	25	25	29	59	81	51	136	136	155	214	215	185	262	275	299	347	326	343
OTU_327	625	3	5	3	8	3	5	25	32	29	62	70	64	113	135	117	193	200	193	253	264	251	318	315	321
OTU_328	629	2	5	5	7	5	6	24	27	34	72	52	63	129	131	130	181	196	195	268	250	264	323	299	302
OTU_329	586	2	4	0	5	3	5	28	33	28	68	57	59	125	112	119	175	168	175	251	249	226	283	290	300
OTU_33	1089	4	10	5	9	10	13	54	48	56	94	112	113	226	205	207	320	361	331	419	446	417	532	552	564
OTU_330	562	2	4	3	4	8	7	34	27	18	49	66	50	121	114	116	184	160	182	212	234	214	302	273	270
OTU_331	564	8	6	4	5	9	7	31	37	26	60	65	66	125	115	107	152	174	174	210	227	215	265	263	278
OTU_332	572	4	0	0	6	7	6	30	32	30	57	54	57	117	117	133	176	167	178	212	200	216	271	274	312
OTU_333	583	1	0	4	8	3	3	25	41	20	58	42	56	107	108	128	150	169	176	225	233	216	301	275	292
OTU_334	544	1	4	2	3	3	3	29	33	23	46	61	55	123	105	115	181	151	170	226	229	208	270	262	268
OTU_335	583	2	1	3	6	1	8	27	28	38	50	69	50	110	105	114	178	160	176	242	244	236	284	306	291
OTU_336	535	2	5	4	10	4	3	37	29	30	50	48	59	107	112	117	148	170	157	210	223	223	282	290	271
OTU_337	544	4	3	6	12	10	8	18	29	24	49	40	52	115	126	127	145	158	158	236	215	203	280	256	267
OTU_338	581	5	3	2	5	4	4	24	28	28	66	57	52	130	108	119	167	168	172	232	231	238	291	289	309
OTU_339	558	2	2	2	6	3	5	30	24	24	46	61	50	129	107	118	163	182	174	233	218	221	280	269	264
OTU_34	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1
OTU_340	571	2	3	4	4	9	8	26	27	33	57	58	63	120	96	131	172	175	176	245	226	224	275	286	292
OTU_341	511	1	3	6	6	7	2	24	23	18	56	46	57	95	119	85	161	145	165	189	201	186	258	277	240
OTU_342	532	3	1	5	4	4	6	25	24	28	41	59	48	104	109	113	170	166	154	210	217	229	256	261	262
OTU_343	881	6	3	9	15	9	10	48	42	49	77	83	88	186	180	178	263	268	278	356	325	360	453	453	441
OTU_344	508	3	3	3	7	7	8	28	29	19	58	46	53	91	92	106	145	150	151	199	202	210	270	262	273
OTU_345	494	3	2	3	7	8	8	30	13	17	46	40	43	94	102	88	152	155	155	220	206	198	273	229	233
OTU_346	491	1	3	2	4	5	1	33	25	32	49	44	52	98	91	98	140	161	152	195	194	201	253	254	271
OTU_347	491	5	3	5	4	7	4	35	24	22	52	55	59	95	95	116	147	157	158	183	195	195	252	247	266
OTU_348	499	2	1	2	3	2	3	22	21	28	71	61	48	88	96	93	155	145	144	193	176	195	253	240	240
OTU_349	485	2	3	0	2	4	3	26	27	23	47	48	47	97	104	123	145	174	138	197	190	193	241	248	258
OTU_35	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1
OTU_350	473	3	3	3	2	6	4	20	27	16	49	43	44	105	91	105	155	145	146	182	216	195	236	251	208
OTU_351	518	0	3	5	8	7	5	22	27	20	53	47	48	103	92	116	155	167	145	195	201	212	232	258	253
OTU_352	460	4	1	6	3	3	4	30	26	20	42	47	53	76	85	87	155	135	145	157	183	187	241	248	244
OTU_353	482	3	2	3	2	4	3	23	23	20	44	47	44	108	95	92	159	149	167	177	179	186	246	231	230
OTU_354	448	1	5	1	5	2	4	24	19	21	44	46	46	104	95	96	111	132	136	170	172	163	231	205	219
OTU_355	440	0	3	2	1	3	4	22	17	22	40	47	49	88	105	72	116	131	134	182	183	195	232	223	225
OTU_356	785	4	6	8	8	7	7	32	39	44	83	86	94	154	154	152	219	237	224	298	307	319	385	380	406
OTU_357	416	5	1	0	5	5	4	23	29	24	37	51	34	83	75	94	125	115	127	154	161	182	205	223	211
OTU_358	416	1	3	1	3	5	3	25	27	11	55	35	46	77	92	86	119	113	102	170	167	176	219	212	223
OTU_359	413	0	1	1	5	3	5	25	28	25	41	51	46	78	86	76	113	115	138	171	162	170	206	211	226
OTU_36	7	0	0	0	0	0	0	0	0	1	4	0	0	4	2	1	0	2	2	3	2	2	3	4	3
OTU_361	432	0	0	1	8	4	3	17	22	22	51	43	46	93	82	70	129	126	134	159	183	181	218	217	200
OTU_362	644	2	4	3	8	3	5	31	31	34	73	78	70	136	134	118	197	189	200	256	256	271	331	305	325
OTU_363	414	0	0	4	3	3	3	24	26	19	38	49	43	87	79	88	131	143	130	172	166	168	207	216	183
OTU_364	397	5	1	2	3	4	2	18	22	24	51	32	38	60	80	89	131	122	112	164	132	162	195	186	207
OTU_365	423	1	2	1	5	5	2	16	24	22	37	45	32	86	88	81	126	131	129	179	164	162	214	215	215
OTU_366	384	2	3	2	5	4	1	11	15	22	51	43	43	74	89	80	113	98	115	155	147	155	188	186	213
OTU_367	404	1	0	1	5	2	7	20	18	35	39	33	42	96	76	80	122	109	121	175	144	172	213	198	196
OTU_368	405	1	0	1	2	2	6	18	17	19	43	55	50	90	70	70	143	114	118	154	137	146	209	201	199
OTU_369	395	5	1	3	0	6	2	19	19	18	47	39	34	68	83	93	136	109	134	159	161	157	177	217	199
OTU_37	13411	71	62	64	119	147	115	636	657	692	1369	1298	1316	2692	2672	2697	3890	4034	3964	5437	5356	5463	6690	6700	6716
OTU_370	378	2	1	2	3	3	8	12	20	25	40	37	39	78	73	69	123	125	105	169	155	142	185	217	177
OTU_371	384	3	2	2	3	4	3	23	20	17	39	40	31	93	81	76	115	118	134	146	153	146	204	188	193
OTU_372	387	2	4	1	6	8	7	20	19	15	39	36	35	74	74	76	108	108	113	157	143	162	190	197	190
OTU_373	403	3	2	1	3	3	5	19	17	19	42	34	43	87	80	76	128	124	130	145	179	161	193	212	181
OTU_374	379	4	2	2	3	4	4	20	10	17	39	31	43	79	77	79	130	118	94	153	140	158	203	190	186
OTU_375	392	1	4	1	4	8	5	23	28	16	50	37	35	78	87	79	113	119	124	145	141	163	203	194	176
OTU_376	366	2	2	0	4	4	5	25	29	16	39	37	32	68	76	70	89	106	109	147	156	154	189	217	166
OTU_377	361	0	2	0	5	7	3	21	15	19	36	33	37	67	82	70	110	113	117	133	149	138	178	173	161
OTU_378	366	6	1	0	3	3	2	19	13	23	40	23	39	65	80	69	114	91	116	152	139	148	175	176	191
OTU_379	373	0	3	1	4	4	4	27	21	20	42	42	40	80	80	57	95	108	110	143	151	152	179	187	186
OTU_38	7493	33	41	33	60	85	71	365	358	386	723	747	764	1493	1484	1508	2257	2289	2267	2966	3033	3056	3755	3722	3807
OTU_380	420	1	2	1	3	3	4	18	18	20	31	39	43	87	92	78	124	119	113	156	164	172	210	204	216
OTU_381	843	6	5	6	9	11	9	41	55	35	85	82	76	169	173	159	256	267	227	363	332	324	416	410	434
OTU_382	365	2	3	2	1	6	2	23	15	21	39	29	29	70	83	70	106	104	114	147	146	136	180	177	191
OTU_383	344	3	1	1	4	1	4	20	17	8	31	27	31	80	65	71	97	100	115	127	126	140	164	160	169
OTU_384	317	0	1	3	4	2	2	19	16	19	40	30	43	62	62	72	91	95	90	121	137	130	150	164	164
OTU_385	309	3	0	5	5	1	1	16	11	23	22	33	35	53	65	53	90	91	87	128	113	131	153	148	148
OTU_386	297	1	0	2	1	5	2	14	11	14	36	27	39	65	60	55	86	88	88	121	133	114	145	131	157
OTU_387	308	1	0	2	5	5	2	19	16	10	23	37	34	58	63	61	108	99	100	119	116	121	169	159	171
OTU_388	288	2	1	1	3	1	3	13	12	11	22	25	28	55	54	54	92	76	82	114	102	105	142	143	159
OTU_389	373	1	2	0	3	3	4	20	15	11	35	36	40	72	75	76	121	123	107	152	139	148	185	177	189
OTU_39	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	1
OTU_390	286	1	1	0	3	1	3	17	17	23	22	27	26	46	61	59	86	99	83	113	102	108	150	146	134
OTU_391	292	3	1	1	1	2	5	15	19	15	33	27	31	54	52	59	82	86	95	114	120	107	146	163	150
OTU_392	271	0	0	3	2	3	1	14	21	18	22	24	28	54	55	49	79	78	89	110	100	113	131	144	137
OTU_393	850	3	1	7	8	12	4	42	37	45	83	85	82	176	169	153	258	266	236	353	352	328	409	424	419
OTU_394	273	2	2	1	2	3	3	10	12	8	23	27	21	55	46	48	86	89	77	94	126	104	134	126	119
OTU_395	368	1	3	2	3	3	0	33	17	12	44	34	37	76	76	76	106	108	117	147	140	159	199	174	169
OTU_396	257	1	1	3	3	2	3	8	14	8	16	28	21	45	48	55	72	69	84	110	109	119	134	142	134
OTU_397	263	1	3	0	3	2	2	11	14	9	22	30	24	43	43	36	79	79	72	98	101	93	147	134	131
OTU_398	342	1	1	2	3	5	2	22	19	18	21	25	25	68	73	53	97	88	104	138	136	148	161	167	178
OTU_399	228	1	0	0	2	2	2	15	10	10	26	22	23	57	43	44	65	69	76	91	81	89	121	129	107
OTU_4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_400	232	3	1	2	3	0	4	9	15	12	23	20	18	38	50	43	79	79	61	101	95	94	117	107	120
OTU_401	232	0	1	0	2	0	3	11	6	19	24	23	18	40	42	40	61	61	76	107	92	94	117	113	120
OTU_402	214	0	1	0	4	3	2	8	14	10	18	26	31	47	43	43	68	68	74	94	72	70	107	109	110
OTU_403	279	2	4	1	5	2	3	13	19	13	31	23	21	50	53	51	85	79	83	102	109	114	143	139	141
OTU_404	194	0	2	1	4	3	1	11	10	12	22	26	21	35	35	39	52	51	54	83	77	77	101	101	101
OTU_405	191	3	1	2	3	0	1	13	14	13	21	17	21	42	28	41	76	59	68	78	88	81	94	92	103
OTU_406	188	1	1	0	1	2	5	5	9	14	24	17	27	39	39	45	57	57	51	73	76	76	90	104	92
OTU_407	202	1	1	1	2	5	0	11	13	19	23	19	24	38	35	34	65	51	56	80	79	75	109	112	89
OTU_408	286	0	0	4	4	1	3	10	22	19	36	32	32	62	69	55	80	83	85	121	109	126	150	127	147
OTU_409	181	1	1	0	1	1	1	10	6	7	20	16	16	34	40	32	54	58	59	70	76	71	90	97	92
OTU_41	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0
OTU_410	172	1	1	1	2	2	1	5	7	2	22	18	19	32	40	35	57	48	45	65	75	75	87	79	78
OTU_411	172	0	0	1	1	1	0	5	3	10	17	28	25	31	32	33	60	44	45	62	72	78	90	86	96
OTU_412	177	0	1	0	3	1	1	10	8	4	14	24	19	44	34	44	49	47	44	62	66	66	102	81	95
OTU_413	171	1	1	1	1	0	4	12	7	5	17	15	17	42	35	25	58	62	43	69	73	71	82	84	88
OTU_414	157	1	0	2	0	3	0	7	8	11	19	30	15	38	34	21	55	39	52	46	69	62	81	86	75
OTU_415	170	0	1	2	5	1	0	7	10	9	23	17	23	36	28	35	51	54	58	67	63	65	81	85	85
OTU_416	167	0	0	0	1	3	3	8	10	4	20	14	14	26	29	37	52	47	57	60	65	67	80	86	78
OTU_417	154	2	1	1	3	1	1	13	9	10	14	13	12	44	28	31	36	37	57	61	54	64	88	80	75
OTU_418	167	2	0	1	1	1	2	5	10	7	16	19	18	31	39	28	45	51	45	72	73	71	85	84	87
OTU_419	154	0	0	0	2	2	0	9	10	8	19	13	13	26	31	40	46	43	52	52	62	53	76	86	75
OTU_42	65	1	0	2	0	0	2	0	3	0	6	12	5	14	13	12	23	18	20	26	29	28	33	32	30
OTU_420	180	2	3	1	0	3	4	8	7	6	18	18	15	37	38	31	51	54	61	64	83	63	87	89	93
OTU_421	145	1	1	0	2	0	2	11	9	5	19	14	12	33	25	33	43	36	51	59	60	56	80	78	68
OTU_422	159	0	0	0	0	1	1	12	6	5	16	15	15	29	31	35	41	44	42	53	78	67	71	74	72
OTU_423	166	2	0	1	3	2	1	4	5	7	12	15	18	39	45	47	55	44	36	72	65	72	86	82	81
OTU_424	159	1	0	1	2	5	1	9	8	12	11	16	18	32	39	26	56	48	55	75	66	53	83	78	79
OTU_425	143	1	2	1	1	5	2	7	7	4	13	14	13	32	29	33	53	48	27	52	52	56	80	70	74
OTU_426	159	0	0	0	1	2	1	5	8	11	22	15	18	19	25	21	42	45	45	70	57	68	82	77	70
OTU_427	143	1	2	1	0	1	2	9	8	5	17	10	14	29	35	30	43	34	38	62	47	58	70	81	69
OTU_428	127	0	0	1	1	3	0	11	7	5	9	12	10	29	38	24	41	32	37	54	49	61	66	58	58
OTU_429	131	0	0	0	0	2	4	7	6	8	15	12	17	26	24	30	37	48	46	47	53	50	64	57	64
OTU_43	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	2	1	1	2	2	3
OTU_430	132	2	1	0	2	4	0	5	14	7	18	15	16	28	24	27	45	38	44	47	42	51	64	64	71
OTU_431	114	0	1	1	1	0	0	9	3	5	9	12	11	19	16	23	35	33	30	39	51	40	57	60	61
OTU_432	1309	7	9	9	12	11	14	70	61	63	132	137	132	275	247	265	400	407	373	539	504	534	673	670	659
OTU_433	121	1	0	0	1	1	2	6	7	10	11	13	18	19	19	24	36	30	38	43	54	47	61	67	49
OTU_434	114	1	1	3	0	0	1	4	7	10	13	16	13	22	24	16	35	29	35	42	44	48	59	48	66
OTU_435	116	0	1	3	1	1	1	5	5	5	9	13	12	22	17	28	31	38	27	42	38	42	52	53	50
OTU_436	109	0	0	2	3	2	0	3	7	7	8	16	10	24	23	19	32	35	24	43	48	35	62	62	47
OTU_437	110	0	0	0	1	0	0	3	5	5	12	9	10	20	19	25	41	26	29	46	39	50	58	48	47
OTU_438	110	2	0	1	1	0	0	4	11	5	10	8	7	23	15	15	32	35	32	43	42	45	67	48	52
OTU_439	83	1	0	1	0	1	1	4	9	3	13	5	7	14	13	24	25	36	23	31	41	29	43	49	41
OTU_44	11	0	0	0	0	0	0	0	0	0	0	3	1	4	3	1	2	3	2	6	2	5	7	5	3
OTU_440	90	0	0	0	0	2	2	2	4	4	10	7	7	21	17	21	25	30	26	39	29	25	42	50	42
OTU_441	83	0	0	0	1	2	1	1	4	3	3	10	6	18	10	12	23	26	23	34	37	28	47	42	50
OTU_442	85	0	0	1	2	1	0	8	1	5	9	7	10	17	13	20	25	23	25	34	34	31	47	41	47
OTU_443	87	1	0	1	1	1	1	4	3	2	11	10	8	12	19	19	22	21	27	34	36	45	38	39	42
OTU_444	87	1	0	1	0	0	0	5	5	8	9	9	8	12	15	17	32	20	33	45	42	33	41	47	44
OTU_445	339	1	4	2	4	4	6	21	18	17	42	38	32	70	61	60	104	98	98	141	136	125	176	172	173
OTU_446	70	0	1	0	0	2	0	6	6	4	6	7	7	9	11	16	27	22	27	26	33	26	39	24	27
OTU_447	57	2	0	0	1	0	0	2	0	2	5	8	4	11	6	11	24	12	13	25	26	28	32	32	32
OTU_448	142	0	1	0	0	0	1	3	8	8	11	18	17	35	29	28	36	47	47	45	61	49	62	73	73
OTU_449	49	0	0	0	2	1	1	2	4	2	10	5	6	11	8	9	16	7	22	24	23	21	27	26	23
OTU_45	2	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1
OTU_450	44	0	0	1	1	0	0	3	2	3	2	9	5	8	17	11	19	13	11	15	14	15	25	26	21
OTU_451	351	0	1	0	3	2	7	15	18	15	36	38	32	58	84	57	106	97	101	158	142	149	165	171	177
OTU_452	50	0	0	0	1	0	1	4	1	2	2	3	5	9	7	9	12	16	12	14	22	21	18	25	22
OTU_453	42	0	0	0	1	0	0	1	3	1	7	2	5	11	6	12	9	12	17	21	17	21	21	22	24
OTU_454	39	0	0	0	1	0	0	0	3	0	2	1	5	5	6	9	15	15	11	11	18	16	20	19	22
OTU_455	40	0	0	0	0	0	0	1	4	3	6	5	5	7	10	3	12	13	10	11	13	14	19	18	25
OTU_456	32	1	0	0	0	0	1	2	2	1	3	1	5	8	5	9	12	9	13	10	11	15	12	16	18
OTU_457	35	0	0	1	1	0	2	3	0	1	3	3	6	9	3	6	11	9	11	14	17	16	13	19	15
OTU_458	26	0	0	0	0	2	0	1	1	3	2	2	1	8	3	5	5	11	8	12	15	11	14	11	12
OTU_459	25	0	0	0	0	1	0	4	0	0	1	3	4	4	6	5	9	6	12	6	11	11	20	14	14
OTU_46	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0
OTU_460	36	0	0	0	0	1	0	2	3	2	2	2	3	6	5	11	16	8	11	11	15	17	14	19	16
OTU_461	27	0	0	0	0	1	0	1	0	1	4	1	1	3	10	5	10	6	5	15	12	12	14	15	11
OTU_462	22	1	0	0	0	0	0	4	0	0	0	1	4	7	6	1	5	9	8	10	7	7	12	16	16
OTU_463	30	0	1	0	0	1	1	0	4	1	2	2	2	5	7	5	9	8	9	15	8	15	18	14	14
OTU_464	27	0	0	0	0	0	0	1	0	0	2	1	4	2	10	4	8	11	8	11	11	7	12	11	16
OTU_465	21	0	0	0	0	0	1	0	0	1	3	2	2	4	4	3	5	4	7	7	10	8	12	11	12
OTU_466	22	1	0	0	0	0	0	0	0	0	2	4	2	3	5	4	3	10	8	7	10	8	10	14	12
OTU_467	38	0	0	0	0	0	0	2	2	3	3	5	10	7	11	4	10	7	15	19	14	12	21	21	15
OTU_468	24	0	0	0	0	0	0	0	0	1	2	4	4	8	5	4	10	5	6	9	11	11	10	8	16
OTU_469	41	0	0	0	1	0	1	2	2	1	3	2	2	6	7	3	13	11	16	15	20	23	21	14	19
OTU_47	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0
OTU_470	15	0	0	0	0	0	0	0	1	1	0	4	2	6	5	3	5	4	3	2	9	6	6	7	9
OTU_471	15	0	0	0	0	0	0	1	0	0	0	4	1	5	3	1	3	2	7	8	6	6	5	10	12
OTU_472	33	0	0	0	0	0	0	2	1	3	6	2	3	2	11	5	10	11	11	16	7	18	17	20	11
OTU_473	15	0	0	0	0	0	0	0	0	0	0	1	2	3	1	4	5	4	3	10	10	5	10	10	8
OTU_474	10	0	0	0	1	0	1	0	2	0	2	1	2	2	3	2	1	3	2	4	7	2	5	6	6
OTU_475	21	0	0	0	1	0	0	0	4	3	4	1	2	1	3	7	4	8	4	9	12	4	11	13	13
OTU_476	9	0	0	0	0	0	0	0	1	1	2	1	2	2	3	2	1	3	4	4	3	3	3	3	4
OTU_477	5539	20	32	18	61	70	42	277	254	267	565	556	548	1076	1118	1096	1596	1597	1627	2161	2223	2216	2791	2791	2716
OTU_478	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	2	5	1	2	3	2	2	8	5
OTU_479	6	0	0	0	0	0	0	1	0	1	0	0	0	4	0	1	2	1	4	1	4	2	2	3	3
OTU_48	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	0
OTU_480	6	0	0	0	0	0	0	0	0	0	0	2	0	2	4	3	2	1	4	4	2	1	2	6	2
OTU_481	8	0	0	0	0	0	1	0	1	0	1	1	0	1	1	3	4	3	4	3	4	4	6	2	5
OTU_482	5	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	2	1	3	1	0	4	2	5	2
OTU_483	5	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	0	3	2	2	2	3	4
OTU_484	373	2	2	1	5	1	3	18	15	21	40	36	26	63	74	79	100	96	120	148	154	147	187	188	198
OTU_485	4	0	0	0	0	1	0	0	0	0	1	2	0	2	1	0	0	0	1	3	2	3	3	3	4
OTU_486	6	0	0	0	0	0	0	0	2	1	0	1	2	1	3	2	1	0	2	1	2	4	3	4	5
OTU_487	5	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	2	2	1	3	4	3	3
OTU_488	779	5	1	3	10	12	8	42	39	45	74	89	75	161	141	148	223	225	238	295	321	305	386	417	359
OTU_489	815	2	6	5	11	10	13	43	39	47	88	87	93	136	169	171	252	224	235	319	328	332	392	389	406
OTU_49	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1
OTU_490	3	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	2	1	1	2	2	1	2	2
OTU_492	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	1	3	0	1	2	2	2
OTU_493	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	2	2	2	1	2
OTU_494	1676	9	13	7	17	15	14	79	67	89	179	146	159	327	342	287	471	503	531	664	680	659	821	843	883
OTU_495	558	0	5	2	8	11	6	32	33	27	64	57	55	113	126	115	158	178	178	223	232	229	298	289	267
OTU_496	3	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	2	1
OTU_497	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	1	0	2	0	2	1	2
OTU_499	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	1	1	1	1	1	1	1	1
OTU_5	641	5	0	1	8	5	11	33	32	39	62	64	58	118	113	146	200	190	183	230	274	264	318	336	311
OTU_50	2601	14	20	11	30	31	27	142	127	132	265	262	247	558	541	534	761	732	783	1052	1030	1009	1313	1278	1252
OTU_500	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	2	2	0	1	1	1
OTU_501	1369	5	5	11	13	10	15	80	66	63	138	140	152	239	287	263	413	421	402	557	545	526	708	702	677
OTU_502	2	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	2	1	0	0	1	2	1	1	0
OTU_504	2201	10	9	7	23	19	24	87	118	104	229	221	220	447	441	470	660	659	669	881	896	868	1104	1111	1087
OTU_505	3619	18	10	16	45	24	35	154	196	192	372	370	354	726	711	740	1069	1101	1031	1455	1440	1478	1808	1801	1847
OTU_506	842	5	3	6	6	7	11	33	46	36	92	92	97	155	172	160	262	257	250	343	364	338	398	428	430
OTU_507	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	3	2	0	0	1	1	0
OTU_509	932	3	1	3	4	8	12	50	43	40	77	87	103	190	196	188	290	274	295	384	364	380	455	474	453
OTU_51	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1
OTU_511	2	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	1	1	0	0	0	1	1	1	0
OTU_512	4	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	1	2	0	1	1	0	2	1	2
OTU_513	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	2	1	1	0	1
OTU_516	2421	13	9	5	16	21	25	136	125	126	249	230	230	505	510	466	705	713	689	976	960	974	1170	1194	1238
OTU_518	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	2	1	2
OTU_519	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1
OTU_52	5661	16	31	26	67	63	64	297	304	291	583	529	587	1108	1119	1113	1732	1731	1650	2258	2240	2262	2852	2832	2831
